"C","Day-Ahead Energy Market Hourly LMP Report"
"C","Filename: WW_DALMP_ISO_20191219.csv"
"C","Report for: 12/19/2019 - 12/19/2019"
"C","Report generated: 12/18/2019 12:36:29 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","12/19/2019","01","2431","UN.BARRE_VT34.5DODF","NETWORK NODE",96.25,97.41,0.16,-1.32
"D","12/19/2019","01","2432","UN.FLORNCE 46  HNTG","NETWORK NODE",97.61,97.41,0.16,0.04
"D","12/19/2019","01","2433","UN.BARRE_VT34.5RYGT","NETWORK NODE",96.25,97.41,0.16,-1.32
"D","12/19/2019","01","2434","UN.ESSEX   34.5GORG","NETWORK NODE",96.34,97.41,0.16,-1.23
"D","12/19/2019","01","2435","UN.VERGENNE34.5VRGH","NETWORK NODE",97.58,97.41,0.16,0.01
"D","12/19/2019","01","2437","LD.BARRE_VT34.5","NETWORK NODE",96.25,97.41,0.16,-1.32
"D","12/19/2019","01","4000",".H.INTERNAL_HUB","HUB",98.65,97.41,0.16,1.08
"D","12/19/2019","01","4001",".Z.MAINE","LOAD ZONE",92.03,97.41,-0.72,-4.66
"D","12/19/2019","01","4002",".Z.NEWHAMPSHIRE","LOAD ZONE",95.1,97.41,-0.58,-1.73
"D","12/19/2019","01","4003",".Z.VERMONT","LOAD ZONE",96.14,97.41,0.16,-1.43
"D","12/19/2019","01","4004",".Z.CONNECTICUT","LOAD ZONE",98.03,97.41,0.16,0.46
"D","12/19/2019","01","4005",".Z.RHODEISLAND","LOAD ZONE",99.02,97.41,0.16,1.45
"D","12/19/2019","01","4006",".Z.SEMASS","LOAD ZONE",99.3,97.41,0.16,1.73
"D","12/19/2019","01","4007",".Z.WCMASS","LOAD ZONE",98.68,97.41,0.16,1.11
"D","12/19/2019","01","4008",".Z.NEMASSBOST","LOAD ZONE",97.62,97.41,0.16,0.05
"D","12/19/2019","01","4010",".I.SALBRYNB345 1","EXT. NODE",87.79,97.41,0.16,-9.78
"D","12/19/2019","01","4011",".I.ROSETON 345 1","EXT. NODE",82.74,97.41,-13.33,-1.34
"D","12/19/2019","01","4012",".I.HQ_P1_P2345 5","EXT. NODE",96.1,97.41,0.16,-1.47
"D","12/19/2019","01","4013",".I.HQHIGATE120 2","EXT. NODE",88.6,97.41,0.16,-8.97
"D","12/19/2019","01","4014",".I.SHOREHAM138 99","EXT. NODE",98.24,97.41,0.16,0.67
"D","12/19/2019","01","4017",".I.NRTHPORT138 5","EXT. NODE",97.71,97.41,0.16,0.14
"D","12/19/2019","01","4077","LD.CHSTERME46","NETWORK NODE",37.42,97.41,-50.69,-9.3
"D","12/19/2019","01","4078","LD.GRAHAM  46","NETWORK NODE",90.52,97.41,0.16,-7.05
"D","12/19/2019","01","4082","LD.WASHNGTN34.5","NETWORK NODE",90.68,97.41,0.16,-6.89
"D","12/19/2019","01","4083","LD.HARRINGT34.5","NETWORK NODE",90.79,97.41,0.16,-6.78
"D","12/19/2019","01","4084","LD.WOBURN  13.8","NETWORK NODE",98.19,97.41,0.16,0.62
"D","12/19/2019","01","4085","LD.LEXINGTN13.8","NETWORK NODE",97.88,97.41,0.16,0.31
"D","12/19/2019","01","4087","LD.MYSTIC  24.0","NETWORK NODE",96.27,97.41,0.16,-1.3
"D","12/19/2019","01","4088","LD.FRAMNGHM13.8","NETWORK NODE",99.11,97.41,0.16,1.54
"D","12/19/2019","01","4089","LD.WALTHAM 13.8","NETWORK NODE",98.26,97.41,0.16,0.69
"D","12/19/2019","01","4090","LD.BAKER_ST24.0","NETWORK NODE",98.78,97.41,0.16,1.21
"D","12/19/2019","01","4092","LD.K_STREET13.8","NETWORK NODE",97.98,97.41,0.16,0.41
"D","12/19/2019","01","4093","LD.MBTA    14.4","NETWORK NODE",97.98,97.41,0.16,0.41
"D","12/19/2019","01","4094","LD.DEER_ISL115","NETWORK NODE",97.98,97.41,0.16,0.41
"D","12/19/2019","01","4098","LD.CARVR_ST13.8","NETWORK NODE",97.89,97.41,0.16,0.32
"D","12/19/2019","01","4102","LD.SCOTIA  13.8","NETWORK NODE",97.88,97.41,0.16,0.31
"D","12/19/2019","01","4103","LD.BRIGHTON13.8","NETWORK NODE",97.87,97.41,0.16,0.3
"D","12/19/2019","01","4104","LD.READING 13.8","NETWORK NODE",98.2,97.41,0.16,0.63
"D","12/19/2019","01","4106","LD.BURLNGTN13.8","NETWORK NODE",98.27,97.41,0.16,0.7
"D","12/19/2019","01","4107","LD.HARTWELL13.8","NETWORK NODE",98.15,97.41,0.16,0.58
"D","12/19/2019","01","4108","LD.TRAPELO 13.8","NETWORK NODE",98.12,97.41,0.16,0.55
"D","12/19/2019","01","4109","LD.WATERTWN13.8","NETWORK NODE",98.1,97.41,0.16,0.53
"D","12/19/2019","01","4113","LD.NEEDHAM 13.8","NETWORK NODE",98.89,97.41,0.16,1.32
"D","12/19/2019","01","4114","LD.SPEEN_ST13.8","NETWORK NODE",99.03,97.41,0.16,1.46
"D","12/19/2019","01","4115","LD.SUDBURY 13.8","NETWORK NODE",98.75,97.41,0.16,1.18
"D","12/19/2019","01","4117","LD.SHERBORN13.8","NETWORK NODE",99.41,97.41,0.16,1.84
"D","12/19/2019","01","4118","LD.W_FRMHAM13.8","NETWORK NODE",100.2,97.41,0.16,2.63
"D","12/19/2019","01","4119","LD.MEDWAY  13.8","NETWORK NODE",99.55,97.41,0.16,1.98
"D","12/19/2019","01","4120","LD.DOVER_BE13.8","NETWORK NODE",98.82,97.41,0.16,1.25
"D","12/19/2019","01","4121","LD.WALPOLE 14.4","NETWORK NODE",98.75,97.41,0.16,1.18
"D","12/19/2019","01","4122","LD.NORWOOD 13.8","NETWORK NODE",98.91,97.41,0.16,1.34
"D","12/19/2019","01","4123","LD.CANTN_BE13.8","NETWORK NODE",98.41,97.41,0.16,0.84
"D","12/19/2019","01","4124","LD.PLAIN_ST13.8","NETWORK NODE",97.56,97.41,0.16,-0.01
"D","12/19/2019","01","4125","LD.CHURCHIL13.8","NETWORK NODE",97.32,97.41,0.16,-0.25
"D","12/19/2019","01","4128","LD.MASON   34.5","NETWORK NODE",93.09,97.41,0.16,-4.48
"D","12/19/2019","01","4129","LD.NEWCASTL34.5","NETWORK NODE",93.43,97.41,0.16,-4.14
"D","12/19/2019","01","4130","LD.YARMOUTH34.5","NETWORK NODE",95.27,97.41,0.16,-2.3
"D","12/19/2019","01","4132","LD.W_BUXTON34.5","NETWORK NODE",94.77,97.41,0.16,-2.8
"D","12/19/2019","01","4133","LD.WATERBOR12.5","NETWORK NODE",94.93,97.41,0.16,-2.64
"D","12/19/2019","01","4134","LD.BOLT_HL 34.5","NETWORK NODE",95.54,97.41,0.16,-2.03
"D","12/19/2019","01","4137","LD.RUMFORD 12.5","NETWORK NODE",90.35,97.41,0.16,-7.22
"D","12/19/2019","01","4138","LD.RUMFD_IP34.5","NETWORK NODE",90.36,97.41,0.16,-7.21
"D","12/19/2019","01","4139","LD.CATALYST115","NETWORK NODE",90.35,97.41,0.16,-7.22
"D","12/19/2019","01","4141","LD.BELFAST 34.5","NETWORK NODE",92.56,97.41,0.16,-5.01
"D","12/19/2019","01","4142","LD.WINSLOW 34.5","NETWORK NODE",91.34,97.41,0.16,-6.23
"D","12/19/2019","01","4143","LD.HIGHLAND34.5","NETWORK NODE",93.96,97.41,0.16,-3.61
"D","12/19/2019","01","4144","LD.LINCOLNV34.5","NETWORK NODE",93.17,97.41,0.16,-4.4
"D","12/19/2019","01","4145","LD.MEADW_RD34.5","NETWORK NODE",94.04,97.41,0.16,-3.53
"D","12/19/2019","01","4146","LD.PARK_ST 34.5","NETWORK NODE",94.64,97.41,0.16,-2.93
"D","12/19/2019","01","4148","LD.DETROIT 34.5","NETWORK NODE",90.81,97.41,0.16,-6.76
"D","12/19/2019","01","4149","LD.N_AUGSTA12.5","NETWORK NODE",92.65,97.41,0.16,-4.92
"D","12/19/2019","01","4150","LD.GUILFORD34.5","NETWORK NODE",90.81,97.41,0.16,-6.76
"D","12/19/2019","01","4151","LD.HARTLAND12.5","NETWORK NODE",90.35,97.41,0.16,-7.22
"D","12/19/2019","01","4152","LD.WYMAN_HY12.5","NETWORK NODE",88.15,97.41,0.16,-9.42
"D","12/19/2019","01","4153","LD.BIGELOW 34.5","NETWORK NODE",88.15,97.41,0.16,-9.42
"D","12/19/2019","01","4155","LD.HARRIS  13.2","NETWORK NODE",88.15,97.41,0.16,-9.42
"D","12/19/2019","01","4157","LD.LAKEWOOD34.5","NETWORK NODE",89.83,97.41,0.16,-7.74
"D","12/19/2019","01","4158","LD.RICERIPS34.5","NETWORK NODE",91.13,97.41,0.16,-6.44
"D","12/19/2019","01","4160","LD.STURTVNT34.5","NETWORK NODE",90.3,97.41,0.16,-7.27
"D","12/19/2019","01","4161","LD.LVERMORE12.5","NETWORK NODE",90.66,97.41,0.16,-6.91
"D","12/19/2019","01","4162","LD.GULFISLD34.5","NETWORK NODE",92.81,97.41,0.16,-4.76
"D","12/19/2019","01","4163","LD.BOWMN_ST34.5","NETWORK NODE",92.65,97.41,0.16,-4.92
"D","12/19/2019","01","4164","LD.PUDDLDCK34.5","NETWORK NODE",92.69,97.41,0.16,-4.88
"D","12/19/2019","01","4165","LD.AUGSTA_E34.5","NETWORK NODE",92.5,97.41,0.16,-5.07
"D","12/19/2019","01","4166","LD.BROWN_CR12.5","NETWORK NODE",92.58,97.41,0.16,-4.99
"D","12/19/2019","01","4167","LD.JAY     115","NETWORK NODE",89.99,97.41,0.16,-7.58
"D","12/19/2019","01","4168","LD.RILEY   12.5","NETWORK NODE",89.99,97.41,0.16,-7.58
"D","12/19/2019","01","4169","LD.WOODSTCK34.5","NETWORK NODE",91.04,97.41,0.16,-6.53
"D","12/19/2019","01","4170","LD.NORWAY  34.5","NETWORK NODE",92.6,97.41,0.16,-4.97
"D","12/19/2019","01","4171","LD.HOTEL_RD34.5","NETWORK NODE",93.12,97.41,0.16,-4.45
"D","12/19/2019","01","4173","LD.CROWLEYS34.5","NETWORK NODE",93.09,97.41,0.16,-4.48
"D","12/19/2019","01","4174","LD.RAYMOND 34.5","NETWORK NODE",93.22,97.41,0.16,-4.35
"D","12/19/2019","01","4175","LD.TOPSHAM 34.5","NETWORK NODE",93.46,97.41,0.16,-4.11
"D","12/19/2019","01","4176","LD.BATH    34.5","NETWORK NODE",93.6,97.41,0.16,-3.97
"D","12/19/2019","01","4177","LD.MOSHERS 34.5","NETWORK NODE",94.65,97.41,0.16,-2.92
"D","12/19/2019","01","4178","LD.ELM_ST  34.5","NETWORK NODE",95.32,97.41,0.16,-2.25
"D","12/19/2019","01","4179","LD.SPRNG_ST34.5","NETWORK NODE",94.58,97.41,0.16,-2.99
"D","12/19/2019","01","4181","LD.REDBROOK34.5","NETWORK NODE",94.76,97.41,0.16,-2.81
"D","12/19/2019","01","4182","LD.PLSNT_HL34.5","NETWORK NODE",94.96,97.41,0.16,-2.61
"D","12/19/2019","01","4183","LD.HNKLY_PD12.5","NETWORK NODE",95.04,97.41,0.16,-2.53
"D","12/19/2019","01","4184","LD.CAPE    34.5","NETWORK NODE",95.05,97.41,0.16,-2.52
"D","12/19/2019","01","4185","LD.SEWAL_ST34.5","NETWORK NODE",95.03,97.41,0.16,-2.54
"D","12/19/2019","01","4186","LD.PRID_CRN34.5","NETWORK NODE",94.46,97.41,0.16,-3.11
"D","12/19/2019","01","4187","LD.LOUDEN  34.5","NETWORK NODE",94.86,97.41,0.16,-2.71
"D","12/19/2019","01","4188","LD.BIDDEFRD34.5","NETWORK NODE",94.94,97.41,0.16,-2.63
"D","12/19/2019","01","4189","LD.PRATT&W 115","NETWORK NODE",95.39,97.41,0.16,-2.18
"D","12/19/2019","01","4190","LD.QUAKR_HL34.5","NETWORK NODE",95.48,97.41,0.16,-2.09
"D","12/19/2019","01","4191","LD.BRANCH  34.5","NETWORK NODE",94.95,97.41,0.16,-2.62
"D","12/19/2019","01","4192","LD.SANFORD 34.5","NETWORK NODE",95.12,97.41,0.16,-2.45
"D","12/19/2019","01","4193","LD.LOVELL  34.5","NETWORK NODE",93.16,97.41,0.16,-4.41
"D","12/19/2019","01","4196","LD.SYKES_RD13.8","NETWORK NODE",101.36,97.41,0.16,3.79
"D","12/19/2019","01","4197","LD.NASNVILL13.8","NETWORK NODE",98.29,97.41,0.16,0.72
"D","12/19/2019","01","4198","LD.STOUGHTN13.8","NETWORK NODE",99.13,97.41,0.16,1.56
"D","12/19/2019","01","4199","LD.EASTON  13.8","NETWORK NODE",99.2,97.41,0.16,1.63
"D","12/19/2019","01","4200","LD.PHILP_LN13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4201","LD.NORWELL 13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4202","LD.PLYMOUTH13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4203","LD.N_ABNGTN13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4204","LD.WATER_ST13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4205","LD.SCITUATE13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4206","LD.DUPONT  13.8","NETWORK NODE",98.91,97.41,0.16,1.34
"D","12/19/2019","01","4207","LD.AMES_ST 13.8","NETWORK NODE",98.91,97.41,0.16,1.34
"D","12/19/2019","01","4208","LD.PARKVIEW13.8","NETWORK NODE",99.11,97.41,0.16,1.54
"D","12/19/2019","01","4209","LD.BELMONT 13.8","NETWORK NODE",99.13,97.41,0.16,1.56
"D","12/19/2019","01","4210","LD.E_BRGWTR13.8","NETWORK NODE",99.34,97.41,0.16,1.77
"D","12/19/2019","01","4211","LD.MILL_ST 13.8","NETWORK NODE",99.47,97.41,0.16,1.9
"D","12/19/2019","01","4212","LD.DIGHTON 13.8","NETWORK NODE",100.76,97.41,0.16,3.19
"D","12/19/2019","01","4213","LD.HATHAWAY13.8","NETWORK NODE",101.27,97.41,0.16,3.7
"D","12/19/2019","01","4214","LD.BATES_ST13.8","NETWORK NODE",102.42,97.41,0.16,4.85
"D","12/19/2019","01","4215","LD.SWANSEA 13.8","NETWORK NODE",100.25,97.41,0.16,2.68
"D","12/19/2019","01","4216","LD.WSHNGTN 14.4","NETWORK NODE",99.04,97.41,0.16,1.47
"D","12/19/2019","01","4217","LD.PAWTUCKT13.8","NETWORK NODE",101.04,97.41,0.16,3.47
"D","12/19/2019","01","4218","LD.VALLEY  13.8","NETWORK NODE",99.52,97.41,0.16,1.95
"D","12/19/2019","01","4219","LD.STAPLES 13.8","NETWORK NODE",99.29,97.41,0.16,1.72
"D","12/19/2019","01","4220","LD.RVERSIDE13.8","NETWORK NODE",98.96,97.41,0.16,1.39
"D","12/19/2019","01","4221","LD.FARNUM  23","NETWORK NODE",98.48,97.41,0.16,0.91
"D","12/19/2019","01","4222","LD.FLAGG_PD69","NETWORK NODE",98.04,97.41,0.16,0.47
"D","12/19/2019","01","4223","LD.HUDSN_HD13.8","NETWORK NODE",100.72,97.41,0.16,3.15
"D","12/19/2019","01","4226","LD.HATCHVIL23  ","NETWORK NODE",100.01,97.41,0.16,2.44
"D","12/19/2019","01","4227","LD.MASHPEE 23  ","NETWORK NODE",99.92,97.41,0.16,2.35
"D","12/19/2019","01","4228","LD.OTIS    23  ","NETWORK NODE",99.72,97.41,0.16,2.15
"D","12/19/2019","01","4229","LD.SANDWICH24.0","NETWORK NODE",99.7,97.41,0.16,2.13
"D","12/19/2019","01","4230","LD.PAVEPAWS23  ","NETWORK NODE",99.59,97.41,0.16,2.02
"D","12/19/2019","01","4231","LD.MANOMET 23  ","NETWORK NODE",99.65,97.41,0.16,2.08
"D","12/19/2019","01","4232","LD.VALLEYNB23  ","NETWORK NODE",99.63,97.41,0.16,2.06
"D","12/19/2019","01","4233","LD.TREMONT 23  ","NETWORK NODE",99.63,97.41,0.16,2.06
"D","12/19/2019","01","4234","LD.CRYSTLSP13.2","NETWORK NODE",100.42,97.41,0.16,2.85
"D","12/19/2019","01","4235","LD.KINGSTON23  ","NETWORK NODE",99.43,97.41,0.16,1.86
"D","12/19/2019","01","4236","LD.DUXBURY 23  ","NETWORK NODE",99.43,97.41,0.16,1.86
"D","12/19/2019","01","4237","LD.MARSHFEL23  ","NETWORK NODE",99.43,97.41,0.16,1.86
"D","12/19/2019","01","4238","LD.ROCHESTR13.2","NETWORK NODE",100.21,97.41,0.16,2.64
"D","12/19/2019","01","4239","LD.ARSENE  13.2","NETWORK NODE",100.63,97.41,0.16,3.06
"D","12/19/2019","01","4240","LD.ACUSHNET13.2","NETWORK NODE",100.6,97.41,0.16,3.03
"D","12/19/2019","01","4241","LD.PINE_ST 13.2","NETWORK NODE",100.6,97.41,0.16,3.03
"D","12/19/2019","01","4242","LD.INDSTLPK13.2","NETWORK NODE",101.06,97.41,0.16,3.49
"D","12/19/2019","01","4244","LD.FISHR_RD13.2","NETWORK NODE",101.24,97.41,0.16,3.67
"D","12/19/2019","01","4245","LD.WAREHAM 23  ","NETWORK NODE",99.68,97.41,0.16,2.11
"D","12/19/2019","01","4247","LD.WINGLANE13.2","NETWORK NODE",100.63,97.41,0.16,3.06
"D","12/19/2019","01","4248","LD.PUTNAM  13.8","NETWORK NODE",97.37,97.41,0.16,-0.2
"D","12/19/2019","01","4249","LD.ALEWIFE 13.8","NETWORK NODE",97.37,97.41,0.16,-0.2
"D","12/19/2019","01","4250","LD.KENDALL 13.8","NETWORK NODE",97.37,97.41,0.16,-0.2
"D","12/19/2019","01","4251","LD.SANDY_PD23","NETWORK NODE",96.77,97.41,0.16,-0.8
"D","12/19/2019","01","4252","LD.MILLBURY69","NETWORK NODE",100.05,97.41,0.16,2.48
"D","12/19/2019","01","4254","LD.N_OXFORD13.2","NETWORK NODE",99.1,97.41,0.16,1.53
"D","12/19/2019","01","4255","LD.KENTCNTY34.5","NETWORK NODE",98.32,97.41,0.16,0.75
"D","12/19/2019","01","4259","LD.MELROSE 23","NETWORK NODE",96.88,97.41,0.16,-0.69
"D","12/19/2019","01","4260","LD.PINEHRST13.2","NETWORK NODE",97.61,97.41,0.16,0.04
"D","12/19/2019","01","4261","LD.TEWKSBRY13.8","NETWORK NODE",97.05,97.41,0.16,-0.52
"D","12/19/2019","01","4262","LD.PRAT_J  13.8","NETWORK NODE",98.06,97.41,0.16,0.49
"D","12/19/2019","01","4263","LD.LAUREL_C13.8","NETWORK NODE",97.4,97.41,0.16,-0.17
"D","12/19/2019","01","4264","LD.COMERFRD34.5","NETWORK NODE",94.03,97.41,0.16,-3.54
"D","12/19/2019","01","4265","LD.MOORE   13.8","NETWORK NODE",93.72,97.41,0.16,-3.85
"D","12/19/2019","01","4266","LD.SLAYTNHL13.8","NETWORK NODE",98.64,97.41,0.16,1.07
"D","12/19/2019","01","4267","LD.MT_SUPP 13.8","NETWORK NODE",98.6,97.41,0.16,1.03
"D","12/19/2019","01","4268","LD.WHTNS_PD13.8","NETWORK NODE",99.31,97.41,0.16,1.74
"D","12/19/2019","01","4269","LD.UXBRIDGE13.8","NETWORK NODE",99.19,97.41,0.16,1.62
"D","12/19/2019","01","4271","LD.E_MAIN_S13.8","NETWORK NODE",100.59,97.41,0.16,3.02
"D","12/19/2019","01","4272","LD.N_CHELM 23","NETWORK NODE",97.01,97.41,0.16,-0.56
"D","12/19/2019","01","4273","LD.MEABROOK23.0","NETWORK NODE",96.92,97.41,0.16,-0.65
"D","12/19/2019","01","4274","LD.PERRY_ST13.8","NETWORK NODE",97.16,97.41,0.16,-0.41
"D","12/19/2019","01","4275","LD.TIVERTON12.5","NETWORK NODE",102.36,97.41,0.16,4.79
"D","12/19/2019","01","4276","LD.WOOD_RV 34.5","NETWORK NODE",99.43,97.41,0.16,1.86
"D","12/19/2019","01","4277","LD.KENYON  12.5","NETWORK NODE",99.34,97.41,0.16,1.77
"D","12/19/2019","01","4279","LD.W_KNGSTN34.5","NETWORK NODE",99.16,97.41,0.16,1.59
"D","12/19/2019","01","4280","LD.DRUMROCK23","NETWORK NODE",98.27,97.41,0.16,0.7
"D","12/19/2019","01","4282","LD.PONTIAC 12.5","NETWORK NODE",98.28,97.41,0.16,0.71
"D","12/19/2019","01","4283","LD.LINCOLN 12.5","NETWORK NODE",98.28,97.41,0.16,0.71
"D","12/19/2019","01","4285","LD.W_CRNSTN12.5","NETWORK NODE",97.78,97.41,0.16,0.21
"D","12/19/2019","01","4286","LD.JOHNSTON23","NETWORK NODE",97.66,97.41,0.16,0.09
"D","12/19/2019","01","4287","LD.PUTNM_PK12.5","NETWORK NODE",97.95,97.41,0.16,0.38
"D","12/19/2019","01","4288","LD.WOLF_HL 23","NETWORK NODE",98.02,97.41,0.16,0.45
"D","12/19/2019","01","4289","LD.FARNPIKE12.5","NETWORK NODE",98.08,97.41,0.16,0.51
"D","12/19/2019","01","4290","LD.CHRTLYPD23","NETWORK NODE",99.1,97.41,0.16,1.53
"D","12/19/2019","01","4291","LD.BEAVR_PD13.8","NETWORK NODE",99.3,97.41,0.16,1.73
"D","12/19/2019","01","4292","LD.UNION_ST13.8","NETWORK NODE",99.21,97.41,0.16,1.64
"D","12/19/2019","01","4293","LD.S_WRENTM23","NETWORK NODE",98.97,97.41,0.16,1.4
"D","12/19/2019","01","4295","LD.BRISTLRI12.5","NETWORK NODE",99.21,97.41,0.16,1.64
"D","12/19/2019","01","4296","LD.MINK    13.8","NETWORK NODE",98.75,97.41,0.16,1.18
"D","12/19/2019","01","4297","LD.READ_ST 13.2","NETWORK NODE",99.5,97.41,0.16,1.93
"D","12/19/2019","01","4298","LD.PHILIPD 23","NETWORK NODE",98.88,97.41,0.16,1.31
"D","12/19/2019","01","4299","LD.WAMPNOAG12.5","NETWORK NODE",98.34,97.41,0.16,0.77
"D","12/19/2019","01","4301","LD.FRNKLNSQ11.5","NETWORK NODE",98.15,97.41,0.16,0.58
"D","12/19/2019","01","4302","LD.ADMIRAL 23.0","NETWORK NODE",98.15,97.41,0.16,0.58
"D","12/19/2019","01","4303","LD.HOPKINTN13.8","NETWORK NODE",100.02,97.41,0.16,2.45
"D","12/19/2019","01","4304","LD.RCKY_HL 13.8","NETWORK NODE",99.61,97.41,0.16,2.04
"D","12/19/2019","01","4305","LD.DEPOT   13.8","NETWORK NODE",99.66,97.41,0.16,2.09
"D","12/19/2019","01","4306","LD.WBSTR_ST13.8","NETWORK NODE",99.68,97.41,0.16,2.11
"D","12/19/2019","01","4307","LD.BARRE   13.8","NETWORK NODE",98.92,97.41,0.16,1.35
"D","12/19/2019","01","4308","LD.WENDLDPT13.8","NETWORK NODE",97.58,97.41,0.16,0.01
"D","12/19/2019","01","4309","LD.HARRIMAN6.9","NETWORK NODE",96.56,97.41,0.16,-1.01
"D","12/19/2019","01","4310","LD.ADAMS   23","NETWORK NODE",96.66,97.41,0.16,-0.91
"D","12/19/2019","01","4312","LD.FLORENCE13.8","NETWORK NODE",100.19,97.41,0.16,2.62
"D","12/19/2019","01","4313","LD.LOWRDFLD69","NETWORK NODE",95.81,97.41,0.16,-1.76
"D","12/19/2019","01","4314","LD.THORNDIK13.2","NETWORK NODE",99.22,97.41,0.16,1.65
"D","12/19/2019","01","4315","LD.PALMER  13.2","NETWORK NODE",99.32,97.41,0.16,1.75
"D","12/19/2019","01","4316","LD.PALMER  69","NETWORK NODE",99.49,97.41,0.16,1.92
"D","12/19/2019","01","4317","LD.LITTLRST13.2","NETWORK NODE",99.15,97.41,0.16,1.58
"D","12/19/2019","01","4318","LD.W_CHRLTN13.2","NETWORK NODE",98.81,97.41,0.16,1.24
"D","12/19/2019","01","4319","LD.BLOMNGDL13.8","NETWORK NODE",99.49,97.41,0.16,1.92
"D","12/19/2019","01","4320","LD.VERNONHL13.8","NETWORK NODE",99.49,97.41,0.16,1.92
"D","12/19/2019","01","4321","LD.ROLF_AVE69","NETWORK NODE",98.69,97.41,0.16,1.12
"D","12/19/2019","01","4322","LD.WYMNGRDN115","NETWORK NODE",99.84,97.41,0.16,2.27
"D","12/19/2019","01","4323","LD.NRTHBORO69","NETWORK NODE",100.91,97.41,0.16,3.34
"D","12/19/2019","01","4324","LD.NMARLBRO13.8","NETWORK NODE",100.72,97.41,0.16,3.15
"D","12/19/2019","01","4325","LD.NASHUA  13.8","NETWORK NODE",98.69,97.41,0.16,1.12
"D","12/19/2019","01","4327","LD.N_QUINCY13.8","NETWORK NODE",96.81,97.41,0.16,-0.76
"D","12/19/2019","01","4328","LD.LITCHFLD13.8","NETWORK NODE",97.75,97.41,0.16,0.18
"D","12/19/2019","01","4329","LD.E_WINCHD13.8","NETWORK NODE",98.12,97.41,0.16,0.55
"D","12/19/2019","01","4330","LD.BELLWSFL6.9","NETWORK NODE",97.3,97.41,0.16,-0.27
"D","12/19/2019","01","4331","LD.WILDER  13.8","NETWORK NODE",98.51,97.41,0.16,0.94
"D","12/19/2019","01","4332","LD.AYER    69","NETWORK NODE",97.12,97.41,0.16,-0.45
"D","12/19/2019","01","4333","LD.E_TEWKS 13.2","NETWORK NODE",97.22,97.41,0.16,-0.35
"D","12/19/2019","01","4334","LD.MAPLWOOD13.8","NETWORK NODE",96.76,97.41,0.16,-0.81
"D","12/19/2019","01","4335","LD.EVERETT 23","NETWORK NODE",96.58,97.41,0.16,-0.99
"D","12/19/2019","01","4336","LD.LYNN    23","NETWORK NODE",96.94,97.41,0.16,-0.63
"D","12/19/2019","01","4337","LD.GE_RIVER13.8","NETWORK NODE",96.91,97.41,0.16,-0.66
"D","12/19/2019","01","4338","LD.REVERE  23","NETWORK NODE",96.81,97.41,0.16,-0.76
"D","12/19/2019","01","4339","LD.BARTH_ST115","NETWORK NODE",96.85,97.41,0.16,-0.72
"D","12/19/2019","01","4340","LD.W_SALEM 13.8","NETWORK NODE",96.85,97.41,0.16,-0.72
"D","12/19/2019","01","4341","LD.RAILYARD13.8","NETWORK NODE",96.82,97.41,0.16,-0.75
"D","12/19/2019","01","4342","LD.SALEM   23","NETWORK NODE",96.81,97.41,0.16,-0.76
"D","12/19/2019","01","4343","LD.WATER_RV23","NETWORK NODE",96.84,97.41,0.16,-0.73
"D","12/19/2019","01","4345","LD.S_DANVRS115","NETWORK NODE",96.84,97.41,0.16,-0.73
"D","12/19/2019","01","4346","LD.IPSWICH 23","NETWORK NODE",96.76,97.41,0.16,-0.81
"D","12/19/2019","01","4347","LD.KING_ST 23","NETWORK NODE",96.31,97.41,0.16,-1.26
"D","12/19/2019","01","4348","LD.MIDDLTON115","NETWORK NODE",96.59,97.41,0.16,-0.98
"D","12/19/2019","01","4349","LD.WOODCHUK13.2","NETWORK NODE",96.49,97.41,0.16,-1.08
"D","12/19/2019","01","4350","LD.WARD_HIL23","NETWORK NODE",96.19,97.41,0.16,-1.38
"D","12/19/2019","01","4351","LD.E_METHUE13.2","NETWORK NODE",96.52,97.41,0.16,-1.05
"D","12/19/2019","01","4352","LD.W_METHUE23","NETWORK NODE",96.7,97.41,0.16,-0.87
"D","12/19/2019","01","4353","LD.S_BROADW23  ","NETWORK NODE",97.14,97.41,0.16,-0.43
"D","12/19/2019","01","4355","LD.N_DRACUT13.2","NETWORK NODE",97.16,97.41,0.16,-0.41
"D","12/19/2019","01","4356","LD.E_DRACUT13.2","NETWORK NODE",97.09,97.41,0.16,-0.48
"D","12/19/2019","01","4357","LD.PELHAM  13.2","NETWORK NODE",96.83,97.41,0.16,-0.74
"D","12/19/2019","01","4358","LD.S_RANDOL13.8","NETWORK NODE",98.16,97.41,0.16,0.59
"D","12/19/2019","01","4361","LD.FITCH_RD69","NETWORK NODE",98.59,97.41,0.16,1.02
